"년","월","쌀 _수입","밀 _수입","옥수수 _수입","콩 _수입","과일 _수입","쇠고기 _수입","돼지고기 _수입","닭고기 _수입","신선수산물 _수입","냉동수산물 _수입","원유 _수입","치즈 _수입","어육 _수입","과일 _수출","신선수산물 _수출","냉동수산물 _수출","어육 _수출","김 _수출","라면 _수출","나프타 _수출","휘발유 _수출","제트유 _수출","등유 _수출","경유 _수출","벙커C유 _수출","정제혼합용원료유 _수출","윤활유 _수출","아스팔트 _수출"
"1998",6,0,51.59,51.61,58.57,82.13,62.33,71.35,0,0,62.81,23.7,0,35.35,0,108.34,60.28,69.71,0,59.51,28.13,0,24.43,24.84,23.82,21.38,0,0,0
"1998",7,0,50.38,48.69,58.01,79.05,61.21,71.35,0,0,62.81,23.17,0,34.22,0,106.72,60.13,69.71,0,59.51,26.93,0,24.04,24.45,23.75,21.87,0,0,0
"1998",8,0,49.25,46.06,53.74,87.57,61.21,71.35,0,0,69.91,24.2,0,34.22,0,106.72,59.92,69.71,0,59.51,26.42,0,24.36,24.77,22.62,20.83,0,0,0
"1998",9,0,48.13,44.38,53.74,84.41,61.73,71.35,0,0,69.91,24.44,0,34.96,0,112.23,50.52,75.97,0,59.51,25.79,0,25.67,26.11,21.99,22.66,0,0,0
"1999",1,0,53.65,45.12,50.81,82.9,58.12,69.39,0,0,69.91,20.49,0,39.49,0,127.15,61.15,84.79,0,59.51,24.49,0,24.71,25.14,22.38,22.53,0,0,0
"1999",10,0,50.53,43.94,48.58,76.89,62.03,69.71,0,0,67.31,43.33,0,46.18,0,131.53,78.35,114.38,0,58.84,45.07,0,40.98,41.69,37.18,47.58,0,0,0
"1999",11,0,51.24,45.33,48.58,72.35,62.03,69.71,0,0,59.19,44.19,0,47.04,0,125.04,75.31,113.82,0,58.84,46.04,0,41.41,42.12,37.21,50.32,0,0,0
"1999",12,0,47.06,43.66,46.48,70.08,62.33,69.71,0,0,59.19,47.67,0,46.79,0,121.64,76.18,108.69,0,58.84,46.66,0,45.51,46.29,40.26,50.67,0,0,0
"1999",2,0,52.65,44.9,49.27,78.79,58.12,69.39,0,0,69.91,20,0,39.49,0,122.44,67.66,87.48,0,59.04,22.3,0,21.68,22.06,20.45,20.69,0,0,0
"1999",3,0,53.14,45.55,46.48,95.58,59.33,69.39,0,0,69.91,21.93,0,43.63,0,118.54,65.57,82.23,0,60.18,23.96,0,22.62,23,19.97,21.61,0,0,0
"1999",4,0,51.24,44.9,46.48,95.58,60.38,69.39,0,0,69.91,27.78,0,43.93,0,124.07,63.44,83.5,0,60.18,29.2,0,29.48,29.99,25.67,25.4,0,0,0
"1999",5,0,51.09,46.14,45.35,85.55,60.38,69.39,0,0,67.49,30.86,0,42.81,0,130.06,66.13,83.5,0,60.18,32.37,0,28.84,29.33,26.79,30.38,0,0,0
"1999",6,0,51.66,44.01,45.35,79.05,60.98,69.39,0,0,66.1,29.96,0,44.19,0,128.11,73.5,85.36,0,60.18,32.2,0,28.41,28.9,26.59,29.84,0,0,0
"1999",7,0,48.97,41.24,41.39,79.3,60.98,69.39,0,0,66.1,33.37,0,44.19,0,123.43,71.47,101,0,58.84,36.24,0,32.65,33.2,28.58,32.2,0,0,0
"1999",8,0,52.23,44.31,43.43,68.88,60.98,69.71,0,0,66.1,37.18,0,44.19,0,121.8,74,112.1,0,58.84,40.77,0,37.08,37.7,32.05,38.1,0,0,0
"1999",9,0,52.01,44.46,48.9,75.89,62.03,69.71,0,0,67.31,41.34,0,44.67,0,126.99,76.39,100.87,0,58.84,43.89,0,40.05,40.74,34.8,43.85,0,0,0
"2000",1,38.17,48.21,47.05,49.78,68.27,60.82,69.83,0,0,68.98,47.25,0,46.71,0,130.79,73.83,106.85,0,58.97,47.04,51.23,48.29,49.12,44.22,48.19,0,0,0
"2000",10,38.17,47.52,45.73,48.33,64.98,62.74,75.53,0,0,70.6,59.31,0,41.88,0,121.25,53.36,127.76,0,60.81,60.83,59.68,66.65,67.79,61.34,64.16,0,0,0
"2000",11,38.17,50.58,47.22,49.9,54.79,63.32,75.53,0,0,70.6,58.96,0,41.88,0,121.33,53.99,118.09,0,60.81,56.89,54.04,60.82,61.85,54.78,58.87,0,0,0
"2000",12,38.17,51,47.22,49.9,55.68,61.99,75.53,0,0,67.06,44.44,0,41.15,0,124.15,53.66,118.09,0,60.81,50.07,49.01,49.31,50.16,46.08,47.25,0,0,0
"2000",2,38.17,48.92,46.63,50.23,71.74,60.4,69.83,0,0,70,49.61,0,45.43,0,129.23,70.08,114.45,0,58.97,50.76,54.59,47.97,48.78,46.81,50.87,0,0,0
"2000",3,38.17,48.17,46.63,50.9,73.52,61.38,70.42,0,0,70.95,50.15,0,45.43,0,132.17,63.16,120.56,0,58.97,54.1,56.94,49.91,50.76,51.75,59.64,0,0,0
"2000",4,38.17,48.52,46.63,50.9,65.08,64.7,71.63,0,0,68.42,44.56,0,45.61,0,132.95,62.96,126.78,0,60.81,47.36,52.62,43.15,43.89,41.99,54.07,0,0,0
"2000",5,38.17,49.5,46.94,52.11,65.39,63.8,71.63,0,0,72.58,50.92,0,44.99,0,127.28,61.82,120.13,0,60.81,51.62,54.94,44.86,45.62,44.17,56.99,0,0,0
"2000",6,38.17,49.4,46.53,50,56.97,63.8,71.63,0,0,73.52,54.57,0,44.99,0,122.73,53.65,120.13,0,60.81,53.62,55.67,48.16,48.98,48.21,61.14,0,0,0
"2000",7,38.17,46.77,43.89,47.1,62.21,62.24,71.63,0,0,75.73,52.23,0,43.75,0,122.38,51.84,128.64,0,60.81,53.28,59.27,51.43,52.31,50.06,53.36,0,0,0
"2000",8,38.17,44.98,43.68,46.56,55.99,62.24,71.63,0,0,75.73,54.03,0,43.12,0,121.86,51.79,129.97,0,60.81,57.15,60.72,58.57,59.57,58.85,52.3,0,0,0
"2000",9,38.17,46.42,43.68,48.11,61.91,61.73,74.93,0,0,75.73,59.6,0,42.13,0,120.64,52.31,129.97,0,60.81,64.26,65.37,65.08,66.2,63.04,60.07,0,0,0
"2001",1,38.17,51.26,45.44,48.33,53.54,60.14,75.23,0,0,67.83,45.1,0,40.97,0,121.17,52.18,117.22,0,60.81,51.26,51.23,44.79,45.56,44.63,43.18,0,0,0
"2001",10,40.13,55.98,43.55,46.1,62.95,59.57,84.77,0,0,67.41,39.2,0,39.53,0,129.81,59.24,123.24,0,60.44,39.71,38.76,39.71,40.38,40.13,45.21,0,0,0
"2001",11,40.13,54.26,43.96,44.78,61.92,57.75,84.77,0,0,72.43,34.81,0,37.99,0,127.34,57.97,123.24,0,60.44,34.51,35.06,34.59,35.2,34.39,37.79,0,0,0
"2001",12,40.13,52.63,43.96,44.43,63.74,56.58,83.33,0,0,76.81,35.41,0,38.54,0,119.83,57.66,117.87,0,59.46,34.4,36.19,33.94,34.51,31.53,39.73,0,0,0
"2001",2,38.17,51.82,45.53,46.56,61.45,59.75,74.62,0,0,67.83,48.22,0,40.97,0,111.86,58.36,117.22,0,60.81,54.9,53.08,47.18,47.99,43.23,47.66,0,0,0
"2001",3,38.17,51.85,44.39,44.79,72.24,59.12,74.62,0,0,68.33,45.9,0,40.04,0,110.76,61.73,120.86,0,60.81,52.19,51.67,44.36,45.13,42.12,48.39,0,0,0
"2001",4,38.17,52.74,43.02,44.13,80.78,60.78,75.99,0,0,68.33,47.82,0,38.87,0,115.11,60.84,119.93,0,60.44,52.1,53.27,46.36,47.15,46.78,49.8,0,0,0
"2001",5,38.17,52.44,41.83,47.4,68.1,60.78,75.99,0,0,68.33,50.81,0,39.03,0,143.02,60.77,119.93,0,60.44,54.1,54.1,47.28,48.09,48.55,53.13,0,0,0
"2001",6,38.17,50.99,41.23,47.05,65.15,60.78,80.68,0,0,68.33,50.53,0,38.24,0,142.95,58.74,122.83,0,60.44,51.91,50.78,47.58,48.39,47.12,48.55,0,0,0
"2001",7,38.17,52.23,46.03,48.69,63.14,60.78,82.05,0,0,68.33,46.75,0,36.92,0,134.61,58.14,122.83,0,60.44,45.79,46.08,44.44,45.2,44.86,46.66,0,0,0
"2001",8,38.17,53.06,45.62,49.5,60.01,59.87,84.77,0,0,68.33,48.22,0,37.14,0,133.59,58.14,126.33,0,60.44,45.23,47.07,45.53,46.3,45.09,50.44,0,0,0
"2001",9,37.02,53.65,44.24,48.36,64.24,63.89,84.77,0,0,68.59,45.96,0,38.47,0,136.25,60.37,123.24,0,60.44,45.74,48.55,48.09,48.92,46.07,52.67,0,0,0
"2002",1,40.13,53.61,45.05,43.86,65.98,55.51,84.73,0,0,79.06,36.63,0,38.54,0,114.95,56.32,113.39,0,59.46,35.77,35.39,35.36,35.96,32.77,39.22,0,0,0
"2002",10,39.81,72.82,50.31,56.08,57.55,57.87,76.45,0,0,69.78,52.1,0,49.06,0,133.29,55.24,108.66,0,59.46,50.73,48.01,50.05,50.91,51.16,56.68,0,0,0
"2002",11,39.81,69.7,49.74,55.71,53.94,62.71,75.59,0,0,66.19,45.93,0,49.06,0,131.08,57.37,112.45,0,59.46,47.6,47.04,45.29,46.06,45.35,52.72,0,0,0
"2002",12,39.81,69.7,49.93,58.44,52.39,64.13,75.59,0,0,68.37,51.24,0,49.06,0,133.71,57.6,107.46,0,59.46,55.62,49.58,49.5,50.34,48.67,58.52,0,0,0
"2002",2,40.13,53.01,44.65,45.26,74.1,54.59,85.27,0,0,76.13,37.72,0,39.88,0,114.05,53.86,112.94,0,59.46,38.8,38.1,34.76,35.35,34.12,41.96,0,0,0
"2002",3,40.13,51.75,43.49,46.34,78.29,54.59,84.6,0,0,77.07,45.51,0,39.88,0,111.58,53.09,112.94,0,59.46,46.52,44.59,38.79,39.46,39.08,47.65,0,0,0
"2002",4,40.13,50.3,43.49,46.34,84.56,55.41,84.26,0,0,78.31,48.64,0,40.62,0,113.11,54.52,118.76,0,59.46,49.09,48.22,42.05,42.78,43.54,52.53,0,0,0
"2002",5,40.13,50.75,44.28,49.27,81.25,55.41,82.93,0,0,78.27,48.99,0,42.89,0,112.53,53.92,120.98,0,59.46,47.1,48.01,42.9,43.63,43.89,55.52,0,0,0
"2002",6,40.13,53.83,46.33,49.03,71.76,55.73,82.36,0,0,78.27,47.27,0,43.06,0,113.08,54.65,116.97,0,59.46,45.44,47.5,40.85,41.55,42.99,53.08,0,0,0
"2002",7,40.13,59.13,47.98,51.01,62.75,55.29,82.36,0,0,71.33,48.84,0,44.72,0,114.66,59.25,121.03,0,59.46,46.67,47.34,42.48,43.21,43.38,55.27,0,0,0
"2002",8,39.4,64.82,50.72,55.84,53.75,56.96,76.45,0,0,71.69,50.15,0,46.96,0,125.28,59.06,117.64,0,59.46,48.42,47.79,45.16,45.94,44.24,58.19,0,0,0
"2002",9,39.6,73.15,51.51,57.1,61.64,56.96,76.45,0,0,70.99,52.95,0,48.94,0,130.55,58.33,115.5,0,59.46,52.1,49.82,50.77,51.64,48.26,61.22,0,0,0
"2003",1,39.81,67.09,49.34,57.33,65.44,68.99,75.59,0,0,66.62,56.23,0,49.06,0,127.86,53.82,103.49,0,59.46,60.23,54.83,52.99,53.9,52.46,65.14,0,0,0
"2003",10,55.26,60.8,58,73.52,70.13,80.07,71.75,0,0,59.69,54.21,0,43.68,0,144.69,64.41,113.99,0,62.18,56.47,55.71,52.17,53.06,50.91,58.88,0,0,0
"2003",11,55.26,63.87,62.97,74.24,59.24,80.07,71.18,0,0,66.25,54.72,0,40.31,0,155.25,66.15,111.4,0,62.18,59.86,57.55,55.33,56.28,52.91,58,0,0,0
"2003",12,55.26,65.17,63.36,81.05,65.87,80.57,71.8,0,0,67.7,55.71,0,40.31,0,161.47,66.74,110.96,0,62.18,62.83,58.78,57.83,58.81,55.14,57.47,0,0,0
"2003",2,39.81,64.03,49,58.04,67.07,70.96,77.96,0,0,66.62,60.03,0,48.56,0,123.39,52.66,103.49,0,59.46,67.75,63.03,60.55,61.59,60.4,70.83,0,0,0
"2003",3,39.81,61.39,49.54,58.27,77.08,76.09,77.96,0,0,66.62,54.61,0,48.74,0,124.83,50.77,112.44,0,59.46,63.57,60.13,54.47,55.4,58.08,64.36,0,0,0
"2003",4,39.81,59.63,49.54,59.21,81.51,75.16,76.61,0,0,65.76,47.18,0,48.74,0,121.72,50.7,112.44,0,59.26,45.72,48.1,43.72,44.46,45.93,55.83,0,0,0
"2003",5,39.81,60.17,50.04,60.62,73.29,74.68,76.61,0,0,63.39,48.52,0,48.74,0,121.72,51.49,112.44,0,59.26,45.29,48.59,43.56,44.3,44.6,55.91,0,0,0
"2003",6,39.81,58.09,50.07,60.03,76.57,74.28,73.95,0,0,61.27,50.9,0,47.27,0,129.18,56.37,112.19,0,59.26,46.39,50.95,43.9,44.66,45.13,59.21,0,0,0
"2003",7,39.81,58.09,49.81,58.48,72.35,74.1,73.1,0,0,59.54,53.15,0,47.27,0,133.92,56.78,110.51,0,62.18,49.66,52.86,45.92,46.69,45.49,63.24,0,0,0
"2003",8,39.81,61.79,49.81,57.14,70.42,73.02,70.41,0,0,56.29,54.92,0,47.27,0,129.31,58.25,117.44,0,62.18,56.92,56.39,51.78,52.66,50.8,60.18,0,0,0
"2003",9,41.44,60.48,50.6,63.88,75.32,74.23,70.41,0,0,58.31,50.6,0,42.65,0,140.83,62.08,110.94,0,62.18,53.15,53.16,48.42,49.26,49.03,57.47,0,0,0
"2004",1,55.26,64.17,64.55,85.73,76.62,80.57,73.29,0,0,69.17,57.23,0,39.7,0,161.52,70.69,110.96,0,64.27,70.34,66.91,61.06,62.1,61.82,60.36,0,0,0
"2004",10,53.38,63.86,59.64,78.37,76.04,88.37,89.59,0,0,74.7,76.69,0,39.77,0,153.01,85.46,123.55,0,66.09,92.95,84.02,94.43,96.06,89.45,72.34,0,0,0
"2004",11,52.99,65.18,60.62,68.4,78.21,91.8,89.01,0,0,71.02,71.14,0,39.77,0,158.07,80.27,123.55,0,66.09,90.53,81.03,88.88,90.4,86.74,67.61,0,0,0
"2004",12,54.29,64.99,61.21,69.33,68.86,92.86,91.1,0,0,68.97,68.7,0,39.77,0,158.07,67.02,124.91,0,66.09,81.83,72.28,77.2,78.52,77.36,57.98,0,0,0
"2004",2,55.26,65.17,68.48,89.19,75.28,78.58,79.36,0,0,65.92,56.55,0,38.77,0,153.75,68.04,110.96,0,64.27,65.82,60.3,57.76,58.76,59.44,60.26,0,0,0
"2004",3,55.26,66.1,69.46,92.73,77.25,79.12,83.22,0,0,70.58,60.9,0,38.77,0,142.02,64.62,120.31,0,64.27,68.75,64.76,58.16,59.15,59.26,59.36,0,0,0
"2004",4,53.01,66.72,71.03,102.09,85.64,80.84,83.22,0,0,71.17,62.02,0,37.28,0,142.02,68.13,126.09,0,65.34,68.97,66.95,63.1,64.18,61.14,61.68,0,0,0
"2004",5,51.64,66.41,66.52,99.63,80.82,81.37,83.22,0,0,70.73,68.4,0,37.16,0,142.02,69.16,126.09,0,65.34,74.96,72.57,70.48,71.69,67.24,67.21,0,0,0
"2004",6,54.96,64.53,62.59,94.94,80.82,80.58,86.35,0,0,71.06,66.26,0,37.78,0,140.07,68.02,115.95,0,65.34,71.09,69.3,66.56,67.7,64.77,64.91,0,0,0
"2004",7,54.96,61.87,60.62,94.23,66.61,82.16,88.46,0,0,71.71,68.76,0,38.39,0,145.5,69.58,130.77,0,65.34,74.18,70.22,74.14,75.41,71.31,65.16,0,0,0
"2004",8,58.69,59.23,61.02,85.32,70.37,84.8,88.46,0,0,71.96,75.92,0,39.46,0,147.47,79.78,130.77,0,65.34,83.42,79.23,80.63,82,79.12,68.09,0,0,0
"2004",9,58.69,63.93,60.62,82.62,71.44,86.78,90.15,0,0,74.7,71.18,0,39.46,0,149.11,82.34,125.8,0,65.34,83.14,76.68,85.26,86.72,83,65.65,0,0,0
"2005",1,54.29,66.93,59.46,61.81,71.3,97.01,94.54,0,112.73,67.74,76,87.73,44.92,70.61,173.71,71.91,130.57,94.79,66.2,80.61,74.08,78.79,80.13,77.33,64.27,72.36,0,54.67
"2005",10,54.29,67.72,61.22,62.38,78,91.65,77.39,0,106.08,69.23,107.54,90.09,53.77,78.91,145.55,76.26,101.09,92.39,72.45,113.63,102.31,115.12,117.09,112.22,107.2,92.5,0,88.09
"2005",11,54.29,67.07,59.91,62.21,66.73,91.77,76.89,0,104.99,71.2,102.47,90.09,53.77,73.44,142.02,73.22,92.29,92.44,72.45,103.65,88.83,98.51,100.2,95.52,100.91,95.51,0,87.51
"2005",12,54.29,66.51,60.35,63.53,68.07,90.52,76.89,0,91.6,72.88,105.9,90.09,53.77,77.36,151.41,68.86,94.07,94.47,72.45,102.9,92.87,107.02,108.85,98.64,99.73,102.69,0,93.37
"2005",2,54.29,65.65,59.18,61.81,82.09,96.04,94.54,0,111.77,69.24,79.82,87.73,44.92,66.21,167.98,70.72,136.51,97.14,69.02,85.34,80.73,84.09,85.54,82.53,70.73,72.87,0,56.18
"2005",3,54.29,65.72,61.03,64.94,87.42,96.04,95.48,0,111.66,74.79,91.72,87.73,44.92,77.23,157.04,71.87,143.73,98.46,69.02,95.99,89.12,102.32,104.08,98.31,81.2,73.61,0,54.83
"2005",4,54.29,64.48,60.21,68.85,88.83,88.99,94.78,0,115.83,75.78,94.02,87.73,45.19,85.48,156.86,73.45,148.32,99.53,69.02,94.7,93.59,110.1,111.99,100.41,91.19,75.5,0,55.27
"2005",5,54.29,64.02,60.06,68.96,82.02,88.99,94.78,0,115.97,74.4,90.51,87.73,45.19,84.16,160.03,74.51,127.01,99.53,72.45,85.13,84.94,97.73,99.42,92.51,89.82,75.89,0,57.43
"2005",6,54.29,64.5,61.16,69.31,74.98,89.65,88.44,0,115.3,73.74,101.5,89.03,45.19,108.07,151.95,72.33,112.04,100.74,72.45,86.82,88.53,106.29,108.11,106.31,92.07,76.99,0,57.72
"2005",7,54.29,63.61,60.81,67.76,76.63,90.58,83.23,0,106.15,71.01,104.76,90.09,47.36,93.05,149.29,72.82,115.05,94.52,72.45,92.58,96.47,108.05,109.9,108.94,93.62,82.81,0,59.14
"2005",8,54.29,64.46,60.98,65.73,84.18,91.51,81.64,0,106.55,71.01,112.79,90.09,51.53,95.66,142.33,74.93,114.94,94.56,72.45,107.41,112.23,116.94,118.94,111.01,99.89,90.48,0,59.43
"2005",9,54.29,67.22,61.91,64.38,87.4,91.91,81.64,0,106.47,69.23,113.59,90.09,53.77,93.32,146.71,76.99,109.24,94.21,72.45,117.36,119.3,120.39,122.45,116.66,110.29,92.01,0,61.45
"2006",1,58.81,66.78,58.84,62.31,70.12,90.17,78.92,0,89.02,67.63,115.96,88.74,53.77,73.65,137.17,70.63,94.06,95.58,72.45,113.77,101.58,117.09,119.11,107.24,106.32,108.59,0,92.83
"2006",10,65.31,79.73,81.37,62.84,95.01,96.8,91.22,0,86.09,71.44,112.37,84.78,49.64,81.3,154.56,70.27,102.09,100.15,78.18,107.87,96.26,111.04,114.45,108.83,100.29,123.04,0,111.4
"2006",11,65.31,81.05,94.06,64.3,84,99.41,91.76,0,86.22,70.73,112.59,84.78,49.78,77,160.31,70.46,104.09,101.28,78.18,109.39,96.26,109.69,113.84,107.13,94.83,122.71,0,91.72
"2006",12,65.31,79.61,92.59,65.73,76.7,99.99,92.47,0,93.96,71.93,116.17,84.78,49.78,85.8,158.33,72.84,104.18,101.71,78.18,115.6,104.18,115.32,119.72,107.12,95.49,123.59,0,94.38
"2006",2,58.81,68.21,60.68,62.53,87.48,87.24,80.14,0,84.24,72.28,114.54,88.74,53.77,61.7,164.5,71.74,99.44,98.14,72.45,109.37,96.48,114.01,115.96,102.15,112.46,107.33,0,100.33
"2006",3,65.31,68.99,61.88,61.69,90.54,85.12,83.1,0,81.58,74.9,115.42,88.74,54.66,66.25,147.9,68.56,113.65,98.14,72.45,111.89,105.48,115.07,117.04,111.6,112.77,110.09,0,102.01
"2006",4,65.31,71.4,62.01,61.69,93.91,84.45,83.57,0,81.8,78.21,127.89,88.74,54.66,70.35,166.4,70.13,112.5,99.46,72.45,121.13,122.62,124.24,131.05,128.19,118.79,115.32,0,113.75
"2006",5,65.31,72.86,63,58.76,97.35,85.12,85.72,0,82.33,78.21,129.66,88.74,54.66,56.63,173.38,79.52,105.67,101.72,76.79,125.59,133.34,127.38,132.26,129.41,117.41,121.96,0,122.96
"2006",6,65.31,72.18,66.17,58.94,92.03,85.51,87,0,82.04,79.27,129.55,87.43,53.23,48.81,168.96,80.41,98.38,101.61,76.79,128.43,126.91,128.45,133.29,133.1,113,120.01,0,123.12
"2006",7,65.31,73.87,68.23,59.44,86.94,85.91,88.06,0,85.54,79.27,137.27,84.78,53.23,48.81,168.96,76.63,109.8,101.46,78.18,133.72,130.07,130.25,135.38,133.35,117.95,120.01,0,124.15
"2006",8,65.31,71.38,71.51,59.44,83.7,88.96,88.73,0,85.53,79.36,136.7,84.78,50.46,92.83,163.13,75.66,109.36,100.22,78.18,129.15,123.71,133.23,138.39,133.4,113.14,120.75,0,123.81
"2006",9,65.31,73.38,75.75,60.6,98.38,90.11,91.22,0,85.4,79.6,119.18,84.78,50.46,87.19,152.51,74.62,106.36,100.11,78.18,112.23,103.65,119.87,124.54,115.91,100.19,121.43,0,115.47
"2007",1,66.79,79.8,94.62,69.22,94.5,98.42,92.81,0,93.62,71.1,102.3,84.78,49.78,83.21,152.35,70.96,101.94,101.32,78.18,107.08,96.91,103.74,107.76,101.96,94.62,123.54,0,99.78
"2007",10,75.26,145.87,131.09,104.69,108.67,91.22,89.68,0,101.66,70.86,152.56,84.8,52.83,107.6,161.11,76.38,102.49,100.72,80.61,152.98,134.36,143.84,149.41,145.8,152.98,115.71,0,117.11
"2007",11,75.26,141.37,138.36,112.55,91.81,94.14,90.13,0,106.04,70.41,171.13,101,52.83,107.6,161.11,77.86,106.56,100.72,80.61,172.1,150.98,167.92,174.44,164.05,173.91,119.36,0,117.11
"2007",12,75.26,169.08,140.29,122.85,83.25,98.7,89.16,0,104.87,70.53,169.51,130.95,52.83,107.6,161.11,79.23,107.07,100.72,80.61,174.44,149.24,161.25,167.5,162.07,166.07,122.98,0,128.86
"2007",2,66.79,82.45,96.94,75.94,106.97,97.44,93.33,0,95.57,73.61,110.18,84.78,49.78,90.75,139.39,69.97,101.11,101.25,78.18,116.78,108.09,107.07,111.01,108.78,105.04,114.56,0,102.33
"2007",3,66.79,84.92,98.52,76.61,106.41,90.5,92.13,0,96.17,75.04,116.45,84.78,49.78,90.28,130.42,71.3,107.44,100.72,78.18,129.57,117.96,111.67,116.01,112.62,105.94,115.7,0,100.76
"2007",4,66.79,86.87,98.96,78.27,107.87,85.98,91.23,0,100.52,73.72,126.4,84.78,49.78,98.89,125.41,70.02,102.91,100.72,78.18,137.22,128.11,120.46,125.11,123.02,118.52,117.27,0,104.44
"2007",5,66.79,84.65,100.28,82.09,107.45,86.26,90.14,0,100.21,72.92,127.71,84.78,49.78,103.24,125.41,70.43,101.97,100.72,80.6,143.72,133.58,122.27,127.01,125.31,118.33,116.38,0,110.08
"2007",6,66.79,90.49,102,83.91,101.92,90.26,89.09,0,99.89,72.92,130.06,84.78,49.78,107.6,123.51,67.67,95.25,100.72,80.6,137.84,128.37,124.66,129.49,126.45,123.52,117.32,0,112.57
"2007",7,66.79,96.52,102.75,87.97,94.41,84.03,87.32,0,100.7,72.91,137.95,84.8,51.18,107.6,154.97,73.25,107.18,100.72,80.61,142.13,132.47,129.74,134.75,131.44,133.69,120.36,0,112.57
"2007",8,66.79,104.85,110.62,87.03,94.8,84.36,87.4,0,101.5,73.25,133.4,84.8,52.83,107.6,154.97,75.36,103.51,100.72,80.61,135.95,121.28,125.49,130.36,127.27,129.8,117.66,0,118.28
"2007",9,66.79,130.65,122.72,99.01,102.26,85.87,86.47,0,101.79,72.64,144.46,84.8,52.83,107.6,161.11,74.68,103.63,100.72,80.61,143.58,126.52,135.87,141.73,139.11,135.46,121.66,0,115.06
"2008",1,75.26,190.55,144.72,127.88,88.48,97.46,88.77,0,106.26,71.07,173.1,130.95,52.83,101.59,161.11,80.71,110.75,101.73,82.82,174.54,149.24,158.1,164.22,162.09,165.3,129.15,0,140.74
"2008",10,84.77,98.62,134.22,98.69,101.04,90.62,106.68,0,90.12,68.77,133.85,136.02,96.71,80.46,170.46,86.18,123.4,90.63,86.67,106.18,116.67,134.14,139.34,128.78,138.9,196.09,0,161.66
"2008",11,104.25,96.24,129.06,91.57,97.5,85.44,99.41,0,87.21,67.12,98.59,134.93,96.53,65.12,166.5,75.33,123.65,80.72,86.67,61.64,71.74,111.78,116.11,105.47,83.46,163.1,0,123.46
