통계표,"6.1.1 주식시장(일별)"
항목명1,"  시가총액(주식시장, 잠정치)"
단위,"억원 "
변환,"원자료"
2006/09/25,"6,662,120"
2006/09/26,"6,608,660"
2006/09/27,"6,687,740"
2006/09/28,"6,743,710"
2006/09/29,"6,742,700"
2006/10/02,"6,757,020"
2006/10/04,"6,649,280"
2006/10/09,"6,488,560"
2006/10/10,"6,531,420"
2006/10/11,"6,516,890"
2006/10/12,"6,547,010"
2006/10/13,"6,628,160"
2006/10/16,"6,667,050"
2006/10/17,"6,642,240"
2006/10/18,"6,654,090"
2006/10/19,"6,651,110"
2006/10/20,"6,698,570"
2006/10/23,"6,703,200"
2006/10/24,"6,709,890"
2006/10/25,"6,733,350"
2006/10/26,"6,744,640"
2006/10/27,"6,721,090"
2006/10/30,"6,657,750"
2006/10/31,"6,699,260"
2006/11/01,"6,747,190"
2006/11/02,"6,792,530"
2006/11/03,"6,792,270"
2006/11/06,"6,767,820"
2006/11/07,"6,809,730"
2006/11/08,"6,776,210"
2006/11/09,"6,871,000"
2006/11/10,"6,854,750"
2006/11/13,"6,862,600"
2006/11/14,"6,916,540"
2006/11/15,"6,944,180"
2006/11/16,"6,936,590"
2006/11/17,"6,942,450"
2006/11/20,"6,894,690"
2006/11/21,"6,905,430"
2006/11/22,"6,987,200"
2006/11/23,"6,970,300"
2006/11/24,"6,982,310"
2006/11/27,"6,998,520"
2006/11/28,"6,932,050"
2006/11/29,"6,986,210"
2006/11/30,"7,032,520"
2006/12/01,"7,042,940"
2006/12/04,"7,004,460"
2006/12/05,"6,975,610"
2006/12/06,"6,939,580"
2006/12/07,"6,921,040"
2006/12/08,"6,823,290"
2006/12/11,"6,823,850"
2006/12/12,"6,759,930"
2006/12/13,"6,791,390"
2006/12/14,"6,961,080"
2006/12/15,"6,977,070"
2006/12/18,"7,031,840"
2006/12/19,"7,005,430"
2006/12/20,"7,076,600"
2006/12/21,"7,047,930"
2006/12/22,"7,052,110"
2006/12/26,"7,039,460"
2006/12/27,"7,000,190"
2006/12/28,"7,045,880"
2006/12/29,""
2007/01/02,"7,053,320"
2007/01/03,"6,926,750"
2007/01/04,"6,867,780"
2007/01/05,"6,811,850"
2007/01/08,"6,738,400"
2007/01/09,"6,754,060"
2007/01/10,"6,659,640"
2007/01/11,"6,704,470"
2007/01/12,"6,821,830"
2007/01/15,"6,835,980"
2007/01/16,"6,829,880"
2007/01/17,"6,780,100"
2007/01/18,"6,796,060"
2007/01/19,"6,685,560"
2007/01/22,"6,701,130"
2007/01/23,"6,701,090"
2007/01/24,"6,799,130"
2007/01/25,"6,796,990"
2007/01/26,"6,741,890"
2007/01/29,"6,700,150"
2007/01/30,"6,735,640"
2007/01/31,"6,686,400"
2007/02/01,"6,796,250"
2007/02/02,"6,947,150"
2007/02/05,"6,967,180"
2007/02/06,"7,016,600"
2007/02/07,"7,004,750"
2007/02/08,"6,990,340"
2007/02/09,"7,010,720"
2007/02/12,"6,943,740"
2007/02/13,"6,961,990"
2007/02/14,"7,048,710"
2007/02/15,"7,086,990"
2007/02/16,"7,117,180"
2007/02/20,"7,141,200"
2007/02/21,"7,134,160"
2007/02/22,"7,200,090"
2007/02/23,"7,219,150"
2007/02/26,"7,217,590"
2007/02/27,"7,141,940"
2007/02/28,"6,960,400"
2007/03/02,"6,949,120"
2007/03/05,"6,761,860"
2007/03/06,"6,893,740"
2007/03/07,"6,931,440"
2007/03/08,"6,994,080"
2007/03/09,"6,992,960"
2007/03/12,"7,082,460"
2007/03/13,"7,055,170"
2007/03/14,"6,914,700"
2007/03/15,"7,008,780"
2007/03/16,"7,013,470"
2007/03/19,"7,087,290"
2007/03/20,"7,092,340"
2007/03/21,"7,084,380"
2007/03/22,"7,115,710"
2007/03/23,"7,109,360"
2007/03/26,"7,121,390"
2007/03/27,"7,137,290"
2007/03/28,"7,072,800"
2007/03/29,"7,127,730"
2007/03/30,"7,132,930"
2007/04/02,"7,169,500"
2007/04/03,"7,191,280"
2007/04/04,"7,290,110"
2007/04/05,"7,285,560"
2007/04/06,"7,293,260"
2007/04/09,"7,377,090"
2007/04/10,"7,368,720"
2007/04/11,"7,441,520"
2007/04/12,"7,498,030"
2007/04/13,"7,473,640"
2007/04/16,"7,529,570"
2007/04/17,"7,512,980"
2007/04/18,"7,540,730"
2007/04/19,"7,436,830"
2007/04/20,"7,530,500"
2007/04/23,"7,584,390"
2007/04/24,"7,642,900"
2007/04/25,"7,587,430"
2007/04/26,"7,627,250"
2007/04/27,"7,574,140"
2007/04/30,"7,572,870"
2007/05/02,"7,626,680"
2007/05/03,"7,660,020"
2007/05/04,"7,698,540"
2007/05/07,"7,781,640"
2007/05/08,"7,772,970"
2007/05/09,"7,825,370"
2007/05/10,"7,854,640"
2007/05/11,"7,873,380"
2007/05/14,"7,884,610"
2007/05/15,"7,805,890"
2007/05/16,"7,863,630"
2007/05/17,"7,937,370"
2007/05/18,"7,920,890"
2007/05/21,"7,998,490"
2007/05/22,"8,075,190"
2007/05/23,"8,092,660"
2007/05/25,"8,081,540"
2007/05/28,"8,145,120"
2007/05/29,"8,161,920"
2007/05/30,"8,162,920"
2007/05/31,"8,351,190"
2007/06/01,"8,428,990"
2007/06/04,"8,534,490"
2007/06/05,"8,556,680"
2007/06/07,"8,610,580"
2007/06/08,"8,487,200"
2007/06/11,"8,435,330"
2007/06/12,"8,500,020"
2007/06/13,"8,463,410"
2007/06/14,"8,696,440"
2007/06/15,"8,711,160"
2007/06/18,"8,882,020"
2007/06/19,"8,885,500"
2007/06/20,"8,767,540"
2007/06/21,"8,818,340"
2007/06/22,"8,706,720"
2007/06/25,"8,643,060"
2007/06/26,"8,601,230"
2007/06/27,"8,586,680"
2007/06/28,"8,674,950"
2007/06/29,"8,635,400"
2007/07/02,"8,769,850"
2007/07/03,"8,936,680"
2007/07/04,"9,097,830"
2007/07/05,"9,146,010"
2007/07/06,"9,216,880"
2007/07/09,"9,333,030"
2007/07/10,"9,382,150"
2007/07/11,"9,359,960"
2007/07/12,"9,458,550"
2007/07/13,"9,724,330"
2007/07/16,"9,653,720"
2007/07/18,"9,558,750"
2007/07/19,"9,590,780"
2007/07/20,"9,816,770"
2007/07/23,"9,864,040"
2007/07/24,"9,858,570"
2007/07/25,"9,965,200"
2007/07/26,"9,762,760"
2007/07/27,"9,366,950"
2007/07/30,"9,482,290"
2007/07/31,"9,612,060"
2007/08/01,"9,231,830"
2007/08/02,"9,215,010"
2007/08/03,"9,334,950"
2007/08/06,"9,222,890"
2007/08/07,"9,247,490"
2007/08/08,"9,462,930"
2007/08/09,"9,490,360"
2007/08/10,"9,093,500"
2007/08/13,"9,195,500"
2007/08/14,"9,042,140"
2007/08/16,"8,415,350"
2007/08/17,"8,151,880"
2007/08/20,"8,613,080"
2007/08/21,"8,641,150"
2007/08/22,"8,755,660"
2007/08/23,"8,954,790"
2007/08/24,"8,913,220"
2007/08/27,"8,969,220"
2007/08/28,"9,100,590"
2007/08/29,"9,081,780"
2007/08/30,"9,160,380"
2007/08/31,"9,320,950"
2007/09/03,"9,364,330"
2007/09/04,"9,331,300"
2007/09/05,"9,287,130"
2007/09/06,"9,399,770"
2007/09/07,"9,379,780"
2007/09/10,"9,138,910"
2007/09/11,"9,196,360"
2007/09/12,"9,029,850"
2007/09/13,"9,200,320"
2007/09/14,"9,306,640"
2007/09/17,"9,313,630"
2007/09/18,"9,151,750"
2007/09/19,"9,467,720"
2007/09/20,"9,498,160"
2007/09/21,"9,587,860"
2007/09/27,"9,719,050"
2007/09/28,"9,740,210"
2007/10/01,"9,818,460"
2007/10/02,"10,072,590"
2007/10/04,"10,018,140"
2007/10/05,"9,981,430"
2007/10/08,"10,064,080"
2007/10/09,"10,068,370"
2007/10/10,"10,154,080"
2007/10/11,"10,241,580"
2007/10/12,"10,084,200"
2007/10/15,"10,126,780"
2007/10/16,"9,977,500"
2007/10/17,"9,872,950"
2007/10/18,"9,977,080"
2007/10/19,"9,806,620"
2007/10/22,"9,480,310"
2007/10/23,"9,707,140"
2007/10/24,"9,634,370"
2007/10/25,"9,850,300"
2007/10/26,"10,107,250"
2007/10/29,"10,280,270"
2007/10/30,"10,230,750"
2007/10/31,"10,292,740"
2007/11/01,"10,285,960"
2007/11/02,"10,068,950"
2007/11/05,"10,050,710"
2007/11/06,"10,242,730"
2007/11/07,"10,193,010"
2007/11/08,"9,904,190"
2007/11/09,"9,957,720"
2007/11/12,"9,630,780"
2007/11/13,"9,675,150"
2007/11/14,"9,871,650"
2007/11/15,"9,746,110"
2007/11/16,"9,637,230"
2007/11/19,"9,475,410"
2007/11/20,"9,369,410"
2007/11/21,"9,045,710"
2007/11/22,"9,008,340"
2007/11/23,"8,883,380"
2007/11/26,"9,290,730"
2007/11/27,"9,309,820"
2007/11/28,"9,185,320"
2007/11/29,"9,402,230"
2007/11/30,"9,538,270"
2007/12/03,"9,519,580"
2007/12/04,"9,598,780"
2007/12/05,"9,702,180"
2007/12/06,"9,783,720"
2007/12/07,"9,685,000"
2007/12/10,"9,549,390"
2007/12/11,"9,641,530"
2007/12/12,"9,651,070"
2007/12/13,"9,594,720"
2007/12/14,"9,498,940"
2007/12/17,"9,227,810"
2007/12/18,"9,338,060"
2007/12/20,"9,252,850"
2007/12/21,"9,422,250"
2007/12/24,"9,632,190"
2007/12/26,"9,569,940"
2007/12/27,"9,574,820"
2007/12/28,"9,519,050"
2007/12/31,""
2008/01/02,"9,299,760"
2008/01/03,"9,295,490"
2008/01/04,"9,348,540"
2008/01/07,"9,183,620"
2008/01/08,"9,157,510"
2008/01/09,"9,247,050"
2008/01/10,"9,147,580"
2008/01/11,"8,937,240"
2008/01/14,"8,857,840"
2008/01/15,"8,766,230"
2008/01/16,"8,560,180"
2008/01/17,"8,656,970"
2008/01/18,"8,711,600"
2008/01/21,"8,457,480"
2008/01/22,"8,092,050"
2008/01/23,"8,186,720"
2008/01/24,"8,360,100"
2008/01/25,"8,505,720"
2008/01/28,"8,178,600"
2008/01/29,"8,235,080"
2008/01/30,"7,993,070"
2008/01/31,"8,174,290"
2008/02/01,"8,222,520"
2008/02/04,"8,503,450"
2008/02/05,"8,536,770"
2008/02/11,"8,255,060"
2008/02/12,"8,266,990"
2008/02/13,"8,207,900"
2008/02/14,"8,532,340"
2008/02/15,"8,517,210"
2008/02/18,"8,522,990"
2008/02/19,"8,645,780"
2008/02/20,"8,484,140"
2008/02/21,"8,568,780"
2008/02/22,"8,482,020"
2008/02/25,"8,592,890"
2008/02/26,"8,590,630"
2008/02/27,"8,647,950"
2008/02/28,"8,724,830"
2008/02/29,"8,602,190"
2008/03/03,"8,404,460"
2008/03/04,"8,424,640"
2008/03/05,"8,429,940"
2008/03/06,"8,531,620"
2008/03/07,"8,363,280"
2008/03/10,"8,172,040"
2008/03/11,"8,254,830"
2008/03/12,"8,340,890"
2008/03/13,"8,127,680"
2008/03/14,"8,054,480"
2008/03/17,"7,927,880"
2008/03/18,"7,997,910"
2008/03/19,"8,167,910"
2008/03/20,"8,176,800"
2008/03/21,"8,313,500"
2008/03/24,"8,357,420"
2008/03/25,"8,455,190"
2008/03/26,"8,478,190"
2008/03/27,"8,463,310"
2008/03/28,"8,603,140"
2008/03/31,"8,614,360"
2008/04/01,"8,606,800"
2008/04/02,"8,810,350"
2008/04/03,"8,918,290"
2008/04/04,"8,932,980"
2008/04/07,"8,967,660"
2008/04/08,"8,872,510"
2008/04/10,"8,926,680"
2008/04/11,"9,005,020"
2008/04/14,"8,839,460"
2008/04/15,"8,813,710"
2008/04/16,"8,895,160"
2008/04/17,"8,946,320"
2008/04/18,"8,962,250"
2008/04/21,"9,131,560"
2008/04/22,"9,069,850"
2008/04/23,"9,133,850"
2008/04/24,"9,129,290"
2008/04/25,"9,260,310"
2008/04/28,"9,255,830"
2008/04/29,"9,197,150"
2008/04/30,"9,267,300"
2008/05/02,"9,383,430"
2008/05/06,"9,438,670"
2008/05/07,"9,412,770"
2008/05/08,"9,381,220"
2008/05/09,"9,257,530"
2008/05/13,"9,355,770"
2008/05/14,"9,359,520"
2008/05/15,"9,571,490"
2008/05/16,"9,586,380"
2008/05/19,"9,564,910"
2008/05/20,"9,501,550"
2008/05/21,"9,373,460"
2008/05/22,"9,314,020"
2008/05/23,"9,274,230"
2008/05/26,"9,132,590"
2008/05/27,"9,258,320"
2008/05/28,"9,158,860"
2008/05/29,"9,344,340"
2008/05/30,"9,402,020"
2008/06/02,"9,377,530"
2008/06/03,"9,236,470"
2008/06/04,"9,308,820"
2008/06/05,"9,302,850"
2008/06/09,"9,180,780"
2008/06/10,"9,002,320"
2008/06/11,"9,044,890"
2008/06/12,"8,832,030"
2008/06/13,"8,873,470"
2008/06/16,"8,942,400"
2008/06/17,"8,891,700"
2008/06/18,"9,009,220"
2008/06/19,"8,838,180"
2008/06/20,"8,790,590"
2008/06/23,"8,710,650"
2008/06/24,"8,686,440"
2008/06/25,"8,720,310"
2008/06/26,"8,722,120"
2008/06/27,"8,555,230"
2008/06/30,"8,508,700"
2008/07/01,"8,467,830"
2008/07/02,"8,249,310"
2008/07/03,"8,163,610"
2008/07/04,"8,021,240"
2008/07/07,"8,030,010"
2008/07/08,"7,796,000"
2008/07/09,"7,726,420"
2008/07/10,"7,812,130"
2008/07/11,"7,963,940"
2008/07/14,"7,918,230"
2008/07/15,"7,669,060"
2008/07/16,"7,659,620"
2008/07/17,"7,754,820"
2008/07/18,"7,676,470"
2008/07/21,"7,944,720"
2008/07/22,"7,934,770"
2008/07/23,"8,087,610"
2008/07/24,"8,267,390"
2008/07/25,"8,118,650"
2008/07/28,"8,117,520"
2008/07/29,"7,958,330"
2008/07/30,"8,010,840"
2008/07/31,"8,098,170"
2008/08/01,"7,992,700"
2008/08/04,"7,839,950"
2008/08/05,"7,803,860"
2008/08/06,"8,023,420"
2008/08/07,"7,948,770"
2008/08/08,"7,975,230"
2008/08/11,"8,039,310"
2008/08/12,"8,022,190"
2008/08/13,"7,949,250"
2008/08/14,"7,996,210"
2008/08/18,"7,973,930"
2008/08/19,"7,840,070"
2008/08/20,"7,834,650"
2008/08/21,"7,691,660"
2008/08/22,"7,615,430"
2008/08/25,"7,641,750"
2008/08/26,"7,580,160"
2008/08/27,"7,597,330"
2008/08/28,"7,498,400"
2008/08/29,"7,497,080"
2008/09/01,"7,194,630"
2008/09/02,"7,158,570"
2008/09/03,"7,259,340"
2008/09/04,"7,256,930"
2008/09/05,"7,148,180"
2008/09/08,"7,514,770"
2008/09/09,"7,401,550"
2008/09/10,"7,453,050"
2008/09/11,"7,346,540"
2008/09/12,"7,520,290"
2008/09/16,"7,062,310"
2008/09/17,"7,252,400"
2008/09/18,"7,085,160"
2008/09/19,"7,408,520"
2008/09/22,"7,430,050"
2008/09/23,"7,536,920"
2008/09/24,"7,608,320"
2008/09/25,"7,636,000"
2008/09/26,"7,508,530"
2008/09/29,"7,409,330"
2008/09/30,"7,366,570"
2008/10/01,"7,323,430"
2008/10/02,"7,219,940"
2008/10/06,"6,907,900"
2008/10/07,"6,948,720"
2008/10/08,"6,547,430"
2008/10/09,"6,587,470"
2008/10/10,"6,309,800"
2008/10/13,"6,544,200"
2008/10/14,"6,944,810"
2008/10/15,"6,805,440"
2008/10/16,"6,164,800"
2008/10/17,"5,996,930"
2008/10/20,"6,130,690"
2008/10/21,"6,074,230"
2008/10/22,"5,763,640"
2008/10/23,"5,335,880"
2008/10/24,"4,773,240"
2008/10/27,"4,811,830"
2008/10/28,"5,078,420"
2008/10/29,"4,929,250"
2008/10/30,"5,519,380"
2008/10/31,"5,664,380"
2008/11/03,"5,745,110"
2008/11/04,"5,866,890"
2008/11/05,"6,007,430"
2008/11/06,"5,558,200"
2008/11/07,"5,772,710"
2008/11/10,"5,855,790"
2008/11/11,"5,735,310"
2008/11/12,"5,710,440"
2008/11/13,"5,534,170"
2008/11/14,"5,529,460"
2008/11/17,"5,478,010"
2008/11/18,"5,266,830"
2008/11/19,"5,169,110"
2008/11/20,"4,826,850"
2008/11/21,"5,105,500"
2008/11/24,"4,934,880"
2008/11/25,"5,000,550"
2008/11/26,"5,233,450"
2008/11/27,"5,411,760"
2008/11/28,"5,541,230"
